session_id,user_id,session_date,country,device_type,subscription_plan,content_id,content_title,content_genre,watch_minutes,ad_impressions,ad_clicks,ad_completions,ad_revenue
S05029,U2297,1/23/2026,US,TV,Ad Supported,C0013,Magic and Muscles,Drama,180,6,0,5,0.2194
S05030,U0875,1/29/2026,UK,TV,Ad Supported,C0084,The Diplomat,Comedy,38,1,0,0,0.0247
S05031,U0754,2/11/2026,US,TV,Ad Supported,C0115,A Man on the Inside,Comedy,140,8,1,6,0.2699
S05032,U0168,2/9/2026,CA,TV,Ad Supported,C0024,A Man on the Inside,Comedy,63,6,0,4,0.1684
S05033,U1283,1/19/2026,US,TV,Ad Supported,C0050,The Ranch,Comedy,57,1,1,0,0.0298
S05034,U0795,1/12/2026,US,Mobile,Ad Supported,C0112,Magic and Muscles,Drama,107,3,2,3,0.1174
S05035,U2473,2/14/2026,US,TV,Ad Supported,C0089,Beef,Action,165,5,0,3,0.2232
S05036,U1734,1/19/2026,CA,Mobile,Ad Supported,C0064,Seinfeld,Reality,60,6,2,4,0.2319
S05037,U1114,2/2/2026,UK,Mobile,Ad Supported,C0032,Jurassic World Rebirth,Action,51,2,0,0,0.0356
S05038,U1550,2/9/2026,US,TV,Ad Supported,C0138,Trap House,Action,61,4,1,4,0.0978
S05039,U1267,2/16/2026,CA,Web,Ad Supported,C0085,Tires,Comedy,140,8,0,7,0.244
S05040,U2338,2/11/2026,AU,Web,Ad Supported,C0135,The Dinosaurs,Documentary,130,7,1,7,0.1435
S05041,U2441,1/16/2026,US,Web,Ad Supported,C0150,Delicious in Dungeon,Action,28,1,0,1,0.0426
S05042,U2259,2/6/2026,UK,Mobile,Ad Supported,C0125,BoJack Horseman,Comedy,113,6,0,6,0.237
S05043,U0585,3/8/2026,BR,Tablet,Ad Supported,C0106,War Machine,Action,43,2,1,0,0.0721
S05044,U0506,2/17/2026,US,TV,Ad Supported,C0104,Vladimir,Comedy,33,3,2,2,0.0603
S05045,U2064,1/18/2026,CA,TV,Ad Supported,C0071,Boyfriend on Demand,Comedy,87,4,1,4,0.091
S05046,U2097,2/10/2026,AU,TV,Ad Supported,C0046,The Diplomat,Comedy,91,4,0,3,0.1115
S05047,U0176,3/11/2026,US,Mobile,Ad Supported,C0067,Brooklyn Nine-Nine,Reality,10,1,1,1,0.0395
S05048,U1520,1/21/2026,CA,Mobile,Ad Supported,C0127,Atypical,Kids,47,1,0,0,0.0281
S05049,U1573,2/18/2026,US,TV,Ad Supported,C0071,Seinfeld,Reality,63,3,2,2,0.0716
S05050,U0498,3/6/2026,US,TV,Ad Supported,C0061,Bridgerton,Drama,103,6,1,4,0.1557
S05051,U1620,1/15/2026,US,Web,Ad Supported,C0071,Inside Job,Comedy,25,4,1,4,0.1794
S05052,U2468,2/7/2026,CA,Tablet,Ad Supported,C0114,Bridgerton,Drama,90,4,2,4,0.072
S05053,U0336,2/14/2026,CA,TV,Ad Supported,C0111,Inside Job,Comedy,42,1,0,1,0.0173
S05054,U2325,1/12/2026,BR,Mobile,Ad Supported,C0060,Tires,Comedy,81,3,2,1,0.0762
S05055,U1361,3/8/2026,US,TV,Ad Supported,C0040,Seinfeld,Reality,46,4,0,4,0.1351
S05056,U1458,2/14/2026,CA,Mobile,Ad Supported,C0002,Ranma 1/2,Comedy,92,5,0,3,0.1264
S05057,U2269,2/20/2026,AU,Web,Ad Supported,C0044,The Ranch,Comedy,26,3,2,3,0.1189
S05058,U0123,3/12/2026,CA,Tablet,Ad Supported,C0041,Lupin,Documentary,32,4,2,3,0.0954
S05059,U0421,1/26/2026,UK,Mobile,Ad Supported,C017,Sakamoto Days,Action,58,4,0,3,0.1784
S05060,U1529,1/16/2026,CA,TV,Ad Supported,C0105,Boyfriend on Demand,Comedy,149,8,0,8,0.2638
S05061,U0901,2/10/2026,US,Tablet,Ad Supported,C0081,One Piece,Action,45,2,0,1,0.0803
S05062,U2068,2/13/2026,US,TV,Ad Supported,C0048,Magic and Muscles,Drama,78,6,1,4,0.173
S05063,U2453,2/12/2026,CA,Web,Ad Supported,C0029,War Machine,Action,138,6,0,4,0.1512
S05064,U1700,1/30/2026,US,TV,Ad Supported,C0070,Derry Girls,Kids,42,1,1,1,0.0308
S05065,U1295,3/11/2026,UK,Web,Ad Supported,C0106,The Ranch,Comedy,127,6,1,5,0.2258
S05066,U1590,1/13/2026,US,TV,Ad Supported,C0035,Trap House,Action,38,2,1,0,0.082
S05067,U0998,1/23/2026,BR,TV,Ad Supported,C0062,Derry Girls,Kids,51,1,1,0,0.0394
S05068,U1564,3/8/2026,CA,Mobile,Ad Supported,C0147,Vladimir,Comedy,108,5,1,4,0.0755
S05069,U2229,3/4/2026,AU,TV,Ad Supported,C0037,KPop Demon Hunters,Action,124,6,1,5,0.1658
S05070,U2187,1/12/2026,US,Tablet,Ad Supported,C0076,Age of Attraction,Reality,99,3,1,3,0.1207
S05071,U1814,3/9/2026,BR,Tablet,Ad Supported,C0130,War Machine,Action,40,2,2,2,0.0685
S05072,U1856,2/1/2026,US,Mobile,Ad Supported,C0013,Delicious in Dungeon,Action,53,4,1,2,0.0767
S05073,U1982,2/19/2026,US,Web,Ad Supported,C0105,Emily in Paris,Reality,43,1,1,1,0.0424
S05074,U0762,1/31/2026,US,Web,Ad Supported,C0067,KPop Demon Hunters,Action,25,4,2,4,0.1424
S05075,U1581,3/1/2026,UK,TV,Ad Supported,C0015,Inside Job,Comedy,104,6,0,4,0.2304
S05076,U1445,1/23/2026,UK,Mobile,Ad Supported,C0005,KPop Demon Hunters,Action,18,1,1,1,0.0319
S05077,U1584,2/28/2026,UK,Tablet,Ad Supported,C0093,Seinfeld,Reality,90,3,2,1,0.1325
S05078,U1704,3/4/2026,US,Web,Ad Supported,C0032,The Night Agent,Action,107,5,1,3,0.149
S05079,U1423,1/23/2026,CA,Mobile,Ad Supported,C0087,Jurassic World Rebirth,Action,76,6,1,5,0.1345
S05080,U2392,3/12/2026,US,Mobile,Ad Supported,C0002,Beef,Action,76,3,0,2,0.1232
S05081,U2467,1/12/2026,US,Mobile,Ad Supported,C0050,KPop Demon Hunters,Action,64,4,2,2,0.1183
S05082,U1961,1/31/2026,US,Mobile,Ad Supported,C0038,Supacell,Action,40,2,1,1,0.0344
S05083,U1326,2/28/2026,US,TV,Ad Supported,C0061,Magic and Muscles,Drama,84,4,1,3,0.1221
S05084,U1103,3/10/2026,US,Web,Ad Supported,C0099,The Dinosaurs,Documentary,98,4,1,4,0.104
S05085,U1387,1/26/2026,US,TV,Ad Supported,C0149,BoJack Horseman,Comedy,72,4,1,3,0.0788
S05086,U2085,1/30/2026,BR,Web,Ad Supported,C0109,The Night Agent,Action,73,5,0,3,0.1664
S05087,U1450,1/30/2026,UK,Tablet,Ad Supported,C0043,Magic and Muscles,Drama,56,4,1,2,0.1728
S05088,U0370,2/21/2026,US,TV,Ad Supported,C0015,The Dinosaurs,Documentary,39,4,2,3,0.1148
S05089,U1559,3/6/2026,US,TV,Ad Supported,C0058,War Machine,Action,60,6,2,4,0.1711
S05090,U1389,3/11/2026,BR,TV,Ad Supported,C0072,Ranma 1/2,Comedy,180,6,1,4,0.1351
S05091,U0990,3/8/2026,US,Mobile,Ad Supported,C0116,Tires,Comedy,23,3,2,1,0.054
S05092,U1020,3/13/2026,CA,TV,Ad Supported,C0041,Delicious in Dungeon,Action,89,4,2,2,0.1112
S05093,U0588,2/26/2026,US,Mobile,Ad Supported,C0012,Tires,Comedy,107,6,1,4,0.0957
S05094,U1208,2/15/2026,AU,Web,Ad Supported,C0134,Ranma 1/2,Comedy,36,4,2,2,0.1274
S05095,U2148,2/18/2026,BR,TV,Ad Supported,C0142,Vladimir,Comedy,91,6,2,5,0.1442
S05096,U2229,3/11/2026,US,Mobile,Ad Supported,C0014,Age of Attraction,Reality,96,6,0,6,0.2003
S05097,U0363,2/3/2026,UK,TV,Ad Supported,C017,Sakamoto Days,Action,152,8,1,6,0.1929
S05098,U1864,1/31/2026,CA,Web,Ad Supported,C0054,The Dinosaurs,Documentary,31,1,0,1,0.0215
S05099,U2448,2/21/2026,CA,TV,Ad Supported,C0084,Magic and Muscles,Drama,27,4,2,2,0.1764
S05100,U0207,2/28/2026,BR,Mobile,Ad Supported,C0145,Beef,Action,83,3,0,1,0.0836
S05101,U2157,1/15/2026,US,Web,Ad Supported,C0031,The Dinosaurs,Documentary,38,4,0,2,0.1074
S05102,U2258,2/25/2026,US,TV,Ad Supported,C0038,Tires,Comedy,36,4,0,3,0.1339
S05103,U2034,3/10/2026,US,Mobile,Ad Supported,C0103,Boyfriend on Demand,Comedy,115,3,1,3,0.1314
S05104,U1077,1/29/2026,CA,TV,Ad Supported,C0075,Ranma 1/2,Comedy,107,5,0,5,0.077
S05105,U0444,3/5/2026,UK,Mobile,Ad Supported,C0116,Supacell,Action,46,3,1,2,0.1292
S05106,U2374,3/1/2026,CA,TV,Ad Supported,C0047,Inside Job,Comedy,105,5,1,3,0.1854
S05107,U0270,3/10/2026,CA,Mobile,Ad Supported,C0147,War Machine,Action,46,2,0,1,0.0796
S05108,U1247,3/6/2026,US,Tablet,Ad Supported,C0147,One Piece,Action,62,5,0,4,0.1248
S05109,U2467,3/9/2026,US,Mobile,Ad Supported,C0107,Delicious in Dungeon,Action,74,6,1,5,0.1215
S05110,U1175,2/11/2026,AU,Web,Ad Supported,C0059,KPop Demon Hunters,Action,27,4,1,4,0.1727
S05111,U0154,1/22/2026,CA,Web,Ad Supported,C0070,Emily in Paris,Reality,43,1,0,0,0.0443
S05112,U1538,3/8/2026,US,Web,Ad Supported,C0012,Trap House,Action,97,4,2,2,0.0824
S05113,U1833,1/31/2026,CA,Web,Ad Supported,C0023,KPop Demon Hunters,Action,54,1,0,1,0.0152
S05114,U0727,2/21/2026,US,Mobile,Ad Supported,C0062,BoJack Horseman,Comedy,36,4,0,2,0.1336
S05115,U1919,2/23/2026,US,TV,Ad Supported,C0073,Delicious in Dungeon,Action,45,4,0,4,0.1614
S05116,U2405,2/19/2026,AU,Tablet,Ad Supported,C0148,Tires,Comedy,99,6,2,4,0.1778
S05117,U0418,2/26/2026,US,Tablet,Ad Supported,C0020,Brooklyn Nine-Nine,Reality,88,3,2,1,0.1003
S05118,U1733,2/3/2026,US,Mobile,Ad Supported,C0067,The Night Agent,Action,97,5,0,4,0.1428
S05119,U1948,3/6/2026,US,TV,Ad Supported,C0037,Age of Attraction,Reality,51,4,1,4,0.124
S05120,U2392,3/5/2026,US,Mobile,Ad Supported,C0085,Emily in Paris,Reality,92,3,2,1,0.0951
S05121,U0365,2/3/2026,US,Mobile,Ad Supported,C0134,BoJack Horseman,Comedy,120,5,1,3,0.2093
S05122,U0762,3/5/2026,US,Tablet,Ad Supported,C0084,Age of Attraction,Reality,60,3,1,3,0.1109
S05123,U1321,1/16/2026,UK,TV,Ad Supported,C0148,Brooklyn Nine-Nine,Reality,175,8,1,6,0.3016
S05124,U1518,2/15/2026,US,Mobile,Ad Supported,C0059,One Piece,Action,40,1,0,0,0.0183
S05125,U1027,3/7/2026,US,TV,Ad Supported,C0052,The Ranch,Comedy,174,7,1,6,0.2296
S05126,U1877,2/5/2026,AU,Mobile,Ad Supported,C0110,War Machine,Action,48,4,2,3,0.1035
S05127,U1919,2/11/2026,US,Web,Ad Supported,C0132,BoJack Horseman,Comedy,135,5,2,4,0.1715
S05128,U0319,2/13/2026,US,Mobile,Ad Supported,C0051,Atypical,Kids,93,6,2,6,0.2693
S05129,U1410,3/9/2026,US,TV,Ad Supported,C0048,Beef,Action,137,7,1,6,0.289
S05130,U0209,2/11/2026,AU,Mobile,Ad Supported,C0083,Jurassic World Rebirth,Action,93,6,2,5,0.1901
S05131,U0066,1/30/2026,US,Tablet,Ad Supported,C0023,Inside Job,Comedy,92,4,0,2,0.1626
S05132,U0979,2/24/2026,US,Mobile,Ad Supported,C0057,Trap House,Action,36,2,1,0,0.0681
S05133,U1396,2/5/2026,US,Tablet,Ad Supported,C0119,Supacell,Action,65,3,2,3,0.1231
S05134,U1795,1/22/2026,US,TV,Ad Supported,C0017,Age of Attraction,Reality,72,5,0,5,0.129
S05135,U1335,1/25/2026,BR,Mobile,Ad Supported,C0073,Age of Attraction,Reality,112,4,1,4,0.1102
S05136,U0824,3/10/2026,UK,TV,Ad Supported,C0007,Beef,Action,70,5,2,5,0.1006
S05137,U2438,3/10/2026,CA,Web,Ad Supported,C0138,Ranma 1/2,Comedy,39,3,0,2,0.0701
S05138,U2014,2/23/2026,CA,TV,Ad Supported,C0069,The Diplomat,Comedy,150,6,2,6,0.2414
S05139,U2349,1/20/2026,CA,TV,Ad Supported,C0059,A Man on the Inside,Comedy,58,3,2,3,0.1347
S05140,U1864,2/17/2026,US,Web,Ad Supported,C0090,Tires,Comedy,56,4,1,2,0.1671
S05141,U0671,2/10/2026,UK,TV,Ad Supported,C0085,Seinfeld,Reality,77,3,2,1,0.0858
S05142,U1408,1/30/2026,US,Mobile,Ad Supported,C0124,The Dinosaurs,Documentary,72,5,1,3,0.1972
S05143,U0232,3/13/2026,UK,Mobile,Ad Supported,C0113,Lupin,Documentary,89,6,1,4,0.1235
S05144,U1260,1/27/2026,CA,Web,Ad Supported,C0117,The Dinosaurs,Documentary,72,5,2,4,0.0987
S05145,U1083,2/16/2026,US,Mobile,Ad Supported,C0080,War Machine,Action,70,6,2,6,0.1544
S05146,U0928,2/28/2026,CA,Web,Ad Supported,C017,Sakamoto Days,Action,34,3,0,3,0.0602
S05147,U0594,1/29/2026,US,Mobile,Ad Supported,C0138,The Night Agent,Action,106,3,1,1,0.0711
S05148,U0966,2/18/2026,US,TV,Ad Supported,C0137,Queen of Tears,Action,40,4,0,2,0.0926
S05149,U0231,1/31/2026,US,TV,Ad Supported,C0117,Magic and Muscles,Drama,178,7,2,6,0.225
S05150,U0919,1/21/2026,CA,TV,Ad Supported,C0127,Beef,Action,147,8,1,7,0.1474
S05151,U0820,2/22/2026,US,Mobile,Ad Supported,C0125,Queen of Tears,Action,116,6,0,5,0.2516
S05152,U1277,1/15/2026,US,Mobile,Ad Supported,C0019,Tires,Comedy,84,6,1,6,0.1077
S05153,U1213,3/4/2026,CA,Tablet,Ad Supported,C0103,Jurassic World Rebirth,Action,43,3,1,3,0.0935
S05154,U0443,1/28/2026,CA,Mobile,Ad Supported,C0141,A Man on the Inside,Comedy,82,5,2,5,0.1515
S05155,U0633,2/22/2026,CA,TV,Ad Supported,C0042,Trap House,Action,101,4,0,3,0.0789
S05156,U1704,3/8/2026,BR,Tablet,Ad Supported,C0042,Beef,Action,59,4,1,4,0.1008
S05157,U1618,2/6/2026,US,TV,Ad Supported,C0141,Magic and Muscles,Drama,148,8,0,6,0.1927
S05158,U2022,3/12/2026,CA,TV,Ad Supported,C0073,Brooklyn Nine-Nine,Reality,57,1,0,1,0.0405
S05159,U1209,1/24/2026,BR,TV,Ad Supported,C0100,Seinfeld,Reality,60,6,0,4,0.2146
S05160,U0422,1/29/2026,US,Mobile,Ad Supported,C0072,The Ranch,Comedy,105,5,2,5,0.1076
S05161,U0052,2/24/2026,US,TV,Ad Supported,C0125,Queen of Tears,Action,150,6,0,4,0.2442
S05162,U0797,2/21/2026,AU,Tablet,Ad Supported,C0013,The Diplomat,Comedy,96,4,2,3,0.1403
S05163,U0908,3/10/2026,US,Mobile,Ad Supported,C0126,Bridgerton,Drama,98,6,1,5,0.1417
S05164,U0341,2/9/2026,US,Mobile,Ad Supported,C0035,Inside Job,Comedy,16,0,0,0,0
S05165,U2054,2/23/2026,UK,Web,Ad Supported,C0050,Supacell,Action,35,4,0,4,0.1343
S05166,U1132,3/3/2026,CA,TV,Ad Supported,C0136,Beef,Action,135,7,1,5,0.2092
S05167,U0647,2/14/2026,US,TV,Ad Supported,C0003,Atypical,Kids,104,5,1,3,0.0934
S05168,U1010,2/26/2026,UK,TV,Ad Supported,C0034,Boyfriend on Demand,Comedy,59,3,1,3,0.0886
S05169,U0193,3/4/2026,CA,Mobile,Ad Supported,C0002,The Dinosaurs,Documentary,106,3,2,3,0.0705
S05170,U1334,1/31/2026,BR,Web,Ad Supported,C0002,Supacell,Action,30,2,0,2,0.0485
S05171,U2276,3/9/2026,CA,Web,Ad Supported,C0022,One Piece,Action,88,5,1,4,0.218
S05172,U1980,2/8/2026,CA,Mobile,Ad Supported,C0056,The Ranch,Comedy,31,1,0,0,0.0382
S05173,U1836,3/8/2026,US,Mobile,Ad Supported,C0048,Tires,Comedy,66,6,2,5,0.1006
S05174,U2415,3/6/2026,US,TV,Ad Supported,C0019,Magic and Muscles,Drama,67,3,0,1,0.1104
S05175,U1091,1/13/2026,US,TV,Ad Supported,C0026,Queen of Tears,Action,135,8,2,7,0.201
S05176,U1184,2/10/2026,US,TV,Ad Supported,C0106,Brooklyn Nine-Nine,Reality,88,3,0,3,0.0991
S05177,U2495,2/17/2026,US,Mobile,Ad Supported,C0022,Jurassic World Rebirth,Action,36,3,0,3,0.048
S05178,U0768,2/1/2026,UK,Web,Ad Supported,C0007,Brooklyn Nine-Nine,Reality,109,5,1,3,0.2148
S05179,U0954,2/8/2026,US,Mobile,Ad Supported,C0122,Delicious in Dungeon,Action,52,1,0,0,0.0165
S05180,U1600,1/21/2026,US,Tablet,Ad Supported,C0119,Brooklyn Nine-Nine,Reality,35,3,2,1,0.0854
S05181,U1815,3/3/2026,CA,Tablet,Ad Supported,C0140,Seinfeld,Reality,14,0,0,0,0
S05182,U1473,1/25/2026,US,Web,Ad Supported,C0073,The Dinosaurs,Documentary,16,2,0,0,0.0342
S05183,U0750,3/10/2026,US,TV,Ad Supported,C0120,Atypical,Kids,47,4,2,3,0.0851
S05184,U1670,2/27/2026,US,TV,Ad Supported,C0013,Atypical,Kids,126,7,2,6,0.1214
S05185,U0251,2/17/2026,US,TV,Ad Supported,C0041,Queen of Tears,Action,81,3,0,3,0.0841
S05186,U2259,2/9/2026,US,Tablet,Ad Supported,C0082,Trap House,Action,60,5,2,4,0.1385
S05187,U1509,3/6/2026,US,Tablet,Ad Supported,C0006,Magic and Muscles,Drama,99,3,2,2,0.0507
S05188,U1654,2/1/2026,US,Tablet,Ad Supported,C0047,Age of Attraction,Reality,96,5,0,5,0.1495
S05189,U1612,1/29/2026,US,Mobile,Ad Supported,C0071,Delicious in Dungeon,Action,83,4,0,4,0.0623
S05190,U1856,2/26/2026,US,Mobile,Ad Supported,C0114,Tires,Comedy,114,5,2,4,0.1043
S05191,U1985,2/20/2026,US,TV,Ad Supported,C0001,Tires,Comedy,30,4,2,2,0.0803
S05192,U0313,1/31/2026,US,TV,Ad Supported,C0055,War Machine,Action,155,8,2,7,0.1864
S05193,U1717,1/18/2026,US,TV,Ad Supported,C0100,Delicious in Dungeon,Action,176,5,0,5,0.2178
S05194,U1646,3/10/2026,US,TV,Ad Supported,C0091,A Man on the Inside,Comedy,143,6,1,4,0.2107
S05195,U0261,2/1/2026,US,TV,Ad Supported,C0024,Inside Job,Comedy,29,2,1,2,0.059
S05196,U0713,2/14/2026,CA,TV,Ad Supported,C0090,BoJack Horseman,Comedy,155,5,0,5,0.1349
S05197,U0393,1/21/2026,US,Mobile,Ad Supported,C0039,Age of Attraction,Reality,26,2,1,2,0.0709
S05198,U0832,2/25/2026,CA,TV,Ad Supported,C0083,Trap House,Action,168,5,1,5,0.208
S05199,U0055,3/5/2026,UK,Tablet,Ad Supported,C0068,Inside Job,Comedy,80,6,1,6,0.2195
S05200,U1219,2/8/2026,AU,Web,Ad Supported,C0122,Beef,Action,104,4,0,4,0.1178
S05201,U1543,3/3/2026,US,Mobile,Ad Supported,C0143,Trap House,Action,119,6,0,4,0.2154
S05202,U2162,3/9/2026,BR,Mobile,Ad Supported,C0130,Derry Girls,Kids,36,1,1,0,0.02
S05203,U2274,3/12/2026,US,Tablet,Ad Supported,C0030,Tires,Comedy,82,6,1,6,0.1233
S05204,U2435,1/22/2026,CA,TV,Ad Supported,C0057,Atypical,Kids,85,3,1,1,0.0574
S05205,U0405,1/23/2026,CA,TV,Ad Supported,C0052,A Man on the Inside,Comedy,100,5,2,4,0.1966
S05206,U1970,1/16/2026,US,TV,Ad Supported,C0126,Jurassic World Rebirth,Action,99,3,2,1,0.0541
S05207,U1585,2/1/2026,UK,Mobile,Ad Supported,C0057,Beef,Action,56,2,0,1,0.085
S05208,U1511,2/10/2026,CA,TV,Ad Supported,C0051,Supacell,Action,113,3,0,3,0.1162
S05209,U1187,2/10/2026,AU,TV,Ad Supported,C0106,Seinfeld,Reality,88,5,1,5,0.1129
S05210,U0563,1/13/2026,UK,Web,Ad Supported,C0018,Delicious in Dungeon,Action,137,7,0,7,0.1572
S05211,U1592,3/10/2026,US,Tablet,Ad Supported,C0014,Brooklyn Nine-Nine,Reality,26,3,2,2,0.0594
S05212,U0858,2/1/2026,US,Mobile,Ad Supported,C0058,Bridgerton,Drama,120,8,2,7,0.122
S05213,U2312,2/13/2026,US,Mobile,Ad Supported,C0015,Bridgerton,Drama,102,5,0,3,0.1099
S05214,U0135,1/12/2026,US,TV,Ad Supported,C0014,The Diplomat,Comedy,38,2,1,1,0.0784
S05215,U1569,2/27/2026,US,TV,Ad Supported,C0080,The Dinosaurs,Documentary,105,5,0,4,0.1088
S05216,U0232,2/23/2026,US,TV,Ad Supported,C0124,Seinfeld,Reality,74,6,0,4,0.1343
S05217,U1222,3/12/2026,US,Mobile,Ad Supported,C0118,The Dinosaurs,Documentary,105,5,2,5,0.1072
S05218,U1264,1/30/2026,US,TV,Ad Supported,C0082,Supacell,Action,57,3,1,1,0.0466
S05219,U2013,2/12/2026,US,TV,Ad Supported,C0006,Delicious in Dungeon,Action,69,3,2,2,0.1317
S05220,U1346,2/12/2026,UK,TV,Ad Supported,C0105,Emily in Paris,Reality,67,3,2,1,0.0588
S05221,U1963,2/21/2026,US,Mobile,Ad Supported,C0004,Vladimir,Comedy,24,2,0,1,0.0579
S05222,U1051,1/12/2026,UK,Mobile,Ad Supported,C0047,Ranma 1/2,Comedy,83,4,0,2,0.0832
S05223,U0089,2/20/2026,CA,TV,Ad Supported,C0135,War Machine,Action,97,6,0,4,0.1114
S05224,U1853,1/19/2026,US,TV,Ad Supported,C0101,Age of Attraction,Reality,66,3,2,1,0.1159
S05225,U1278,2/7/2026,US,TV,Ad Supported,C0034,Tires,Comedy,82,3,0,3,0.1306
S05226,U0108,3/10/2026,BR,TV,Ad Supported,C0090,Queen of Tears,Action,107,4,2,4,0.1059
S05227,U0661,3/9/2026,UK,TV,Ad Supported,C0006,Queen of Tears,Action,73,6,0,4,0.2314
S05228,U1329,1/17/2026,US,TV,Ad Supported,C0027,Inside Job,Comedy,65,3,0,1,0.126
S05229,U0103,3/8/2026,CA,Mobile,Ad Supported,C0127,Derry Girls,Kids,43,2,0,1,0.0391
S05230,U0327,2/27/2026,US,TV,Ad Supported,C0002,Brooklyn Nine-Nine,Reality,71,4,2,4,0.0959
S05231,U0150,2/15/2026,BR,Mobile,Ad Supported,C0070,Lupin,Documentary,83,6,0,5,0.1427
S05232,U1834,1/15/2026,US,Web,Ad Supported,C0083,Atypical,Kids,49,3,0,3,0.115
S05233,U2127,1/25/2026,US,Web,Ad Supported,C0145,Lupin,Documentary,96,6,0,5,0.2653
S05234,U0034,1/22/2026,CA,Mobile,Ad Supported,C0094,Age of Attraction,Reality,16,0,0,0,0
S05235,U1221,1/14/2026,CA,Mobile,Ad Supported,C0017,The Diplomat,Comedy,90,6,2,5,0.1835
S05236,U1291,2/10/2026,UK,TV,Ad Supported,C017,Sakamoto Days,Action,107,4,2,3,0.1532
S05237,U1025,2/21/2026,US,Mobile,Ad Supported,C0142,Age of Attraction,Reality,27,1,0,0,0.0271
S05238,U1477,1/25/2026,US,TV,Ad Supported,C0016,Queen of Tears,Action,125,7,1,7,0.1229
S05239,U2312,2/9/2026,US,TV,Ad Supported,C0097,The Diplomat,Comedy,80,5,2,3,0.2174
S05240,U2060,2/4/2026,US,Mobile,Ad Supported,C0040,The Dinosaurs,Documentary,27,1,0,1,0.0288
S05241,U0948,2/15/2026,CA,TV,Ad Supported,C0076,Ranma 1/2,Comedy,102,6,0,5,0.0903
S05242,U2405,1/24/2026,CA,TV,Ad Supported,C0036,The Night Agent,Action,79,3,2,1,0.0821
S05243,U0716,2/22/2026,US,Mobile,Ad Supported,C0081,Age of Attraction,Reality,31,4,1,4,0.0819
S05244,U0657,2/14/2026,US,Web,Ad Supported,C0130,Atypical,Kids,138,6,0,5,0.1614
S05245,U0281,1/21/2026,CA,Mobile,Ad Supported,C0120,Queen of Tears,Action,70,4,1,2,0.118
S05246,U1233,3/3/2026,US,TV,Ad Supported,C0139,One Piece,Action,125,6,1,4,0.2157
S05247,U1620,3/6/2026,US,TV,Ad Supported,C0001,KPop Demon Hunters,Action,91,5,2,5,0.1043
S05248,U0357,2/8/2026,AU,TV,Ad Supported,C0039,A Man on the Inside,Comedy,152,8,1,7,0.2172
S05249,U1574,2/24/2026,UK,Mobile,Ad Supported,C0091,The Ranch,Comedy,12,2,0,0,0.0355
S05250,U1765,3/11/2026,US,TV,Ad Supported,C0026,Queen of Tears,Action,114,5,1,5,0.1843
S05251,U0156,1/16/2026,BR,TV,Ad Supported,C0040,The Dinosaurs,Documentary,131,5,1,3,0.1154
S05252,U2479,1/17/2026,UK,TV,Ad Supported,C0044,Vladimir,Comedy,121,6,1,6,0.1363
S05253,U2437,2/20/2026,US,Mobile,Ad Supported,C0111,One Piece,Action,109,4,1,2,0.0752
S05254,U0124,3/5/2026,US,Mobile,Ad Supported,C0110,Magic and Muscles,Drama,18,2,0,0,0.0727
S05255,U0740,2/8/2026,US,Mobile,Ad Supported,C0101,The Diplomat,Comedy,119,3,0,2,0.0877
S05256,U0738,1/18/2026,US,Mobile,Ad Supported,C0139,Tires,Comedy,64,6,2,6,0.1713
S05257,U0911,1/13/2026,BR,TV,Ad Supported,C0011,Vladimir,Comedy,127,8,1,7,0.261
S05258,U0928,2/8/2026,US,TV,Ad Supported,C0051,Magic and Muscles,Drama,140,6,0,4,0.0924
S05259,U1967,1/22/2026,US,TV,Ad Supported,C0096,The Diplomat,Comedy,50,4,1,2,0.1184
S05260,U0902,3/4/2026,CA,Mobile,Ad Supported,C0057,Inside Job,Comedy,110,6,1,4,0.1999
S05261,U1938,2/8/2026,US,Tablet,Ad Supported,C0092,The Dinosaurs,Documentary,94,4,2,2,0.0976
S05262,U0017,2/2/2026,US,Web,Ad Supported,C0036,Brooklyn Nine-Nine,Reality,89,4,0,3,0.1257
S05263,U0532,1/25/2026,CA,Web,Ad Supported,C0070,Beef,Action,109,5,2,4,0.0752
S05264,U1349,2/18/2026,US,TV,Ad Supported,C017,Sakamoto Days,Action,63,3,0,1,0.1134
S05265,U0613,1/26/2026,US,Web,Ad Supported,C0102,Tires,Comedy,107,4,1,2,0.1454
S05266,U0602,1/28/2026,CA,Web,Ad Supported,C0129,The Diplomat,Comedy,35,1,1,1,0.0277
S05267,U0254,3/5/2026,US,TV,Ad Supported,C0002,The Ranch,Comedy,87,5,0,3,0.1049
S05268,U0123,1/14/2026,BR,TV,Ad Supported,C0111,The Ranch,Comedy,175,6,1,4,0.0922
S05269,U2267,1/15/2026,US,Web,Ad Supported,C0124,The Ranch,Comedy,83,5,2,4,0.1395
S05270,U0824,2/14/2026,US,TV,Ad Supported,C0010,The Ranch,Comedy,34,4,1,2,0.1458
S05271,U0714,1/25/2026,US,TV,Ad Supported,C0088,Inside Job,Comedy,28,3,2,3,0.1023
S05272,U0415,1/14/2026,US,Mobile,Ad Supported,C0146,Jurassic World Rebirth,Action,33,2,2,2,0.0505
S05273,U1532,1/13/2026,CA,TV,Ad Supported,C0080,Tires,Comedy,104,4,0,2,0.0908
